shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
Buho,41.61744, -4.77898,1510
Buho,41.6175, -4.77893,1511
Buho,41.61752, -4.77891,1512
Buho,41.61759, -4.77882,1513
Buho,41.61771, -4.77866,1514
Buho,41.61772, -4.77865,1515
Buho,41.61773, -4.77863,1516
Buho,41.61777, -4.77857,1517
Buho,41.61777, -4.77855,1518
Buho,41.61778, -4.77852,1519
Buho,41.6178, -4.77843,1520
Buho,41.61781, -4.77842,1521
Buho,41.61784, -4.7783,1522
Buho,41.61787, -4.77823,1523
Buho,41.61787, -4.77821,1524
Buho,41.61794, -4.77798,1525
Buho,41.61796, -4.77795,1526
Buho,41.61806, -4.77763,1527
Buho,41.61844, -4.77653,1528
Buho,41.61853, -4.77627,1529
Buho,41.61863, -4.77594,1530
Buho,41.61872, -4.77569,1531
Buho,41.61873, -4.77565,1532
Buho,41.61883, -4.77536,1533
Buho,41.61895, -4.77503,1534
Buho,41.61903, -4.77474,1535
Buho,41.61903, -4.77473,1536
Buho,41.61904, -4.77472,1537
Buho,41.61905, -4.77471,1538
Buho,41.61905, -4.7747,1539
Buho,41.61906, -4.77469,1540
Buho,41.61908, -4.77469,1541
Buho,41.6191, -4.77468,1542
Buho,41.61915, -4.77466,1543
Buho,41.62074, -4.77409,1544
Buho,41.62099, -4.77401,1545
Buho,41.62104, -4.774,1546
Buho,41.62108, -4.77399,1547
Buho,41.6211, -4.774,1548
Buho,41.62112, -4.774,1549
Buho,41.62115, -4.77401,1550
Buho,41.62117, -4.77402,1551
Buho,41.62177, -4.7744,1552
Buho,41.6218, -4.77442,1553
Buho,41.62194, -4.77442,1554
Buho,41.62194, -4.77441,1555
Buho,41.62194, -4.7744,1556
Buho,41.62195, -4.77438,1557
Buho,41.62196, -4.77437,1558
Buho,41.62196, -4.77436,1559
Buho,41.62197, -4.77435,1560
Buho,41.62198, -4.77434,1561
Buho,41.62199, -4.77433,1562
Buho,41.622, -4.77433,1563
Buho,41.62201, -4.77432,1564
Buho,41.62202, -4.77432,1565
Buho,41.62203, -4.77431,1566
Buho,41.62204, -4.77431,1567
Buho,41.62205, -4.77431,1568
Buho,41.62206, -4.77431,1569
Buho,41.62207, -4.77431,1570
Buho,41.62208, -4.77431,1571
Buho,41.62209, -4.77431,1572
Buho,41.62211, -4.77432,1573
Buho,41.62212, -4.77432,1574
Buho,41.62214, -4.77433,1575
Buho,41.62215, -4.77435,1576
Buho,41.62222, -4.77422,1577
Buho,41.62279, -4.77262,1578
Buho,41.62306, -4.77184,1579
Buho,41.62309, -4.77173,1580
Buho,41.62388, -4.76946,1581
Buho,41.62397, -4.76922,1582
Buho,41.62402, -4.7691,1583
Buho,41.62411, -4.76889,1584
Buho,41.62409, -4.76886,1585
Buho,41.62406, -4.76883,1586
Buho,41.62404, -4.7688,1587
Buho,41.62402, -4.76877,1588
Buho,41.62401, -4.76873,1589
Buho,41.624, -4.76869,1590
Buho,41.62399, -4.76865,1591
Buho,41.62398, -4.76861,1592
Buho,41.62398, -4.76858,1593
Buho,41.62399, -4.76855,1594
Buho,41.62399, -4.76852,1595
Buho,41.624, -4.7685,1596
Buho,41.62401, -4.76847,1597
Buho,41.62403, -4.76845,1598
Buho,41.62404, -4.76843,1599
Buho,41.62405, -4.76841,1600
Buho,41.62408, -4.76838,1601
Buho,41.62409, -4.76837,1602
Buho,41.62412, -4.76835,1603
Buho,41.62414, -4.76834,1604
Buho,41.62416, -4.76833,1605
Buho,41.62418, -4.76833,1606
Buho,41.62421, -4.76833,1607
Buho,41.62423, -4.76833,1608
Buho,41.62425, -4.76833,1609
Buho,41.62428, -4.76834,1610
Buho,41.62435, -4.76814,1611
Buho,41.62435, -4.76804,1612
Buho,41.62435, -4.76802,1613
Buho,41.62435, -4.768,1614
Buho,41.62454, -4.76744,1615
Buho,41.62465, -4.76711,1616
Buho,41.62466, -4.76709,1617
Buho,41.62467, -4.76706,1618
Buho,41.62469, -4.76702,1619
Buho,41.62471, -4.76699,1620
Buho,41.62478, -4.7669,1621
Buho,41.62488, -4.7666,1622
Buho,41.62499, -4.76628,1623
Buho,41.625, -4.76623,1624
Buho,41.62502, -4.76618,1625
Buho,41.62517, -4.76577,1626
Buho,41.6254, -4.76504,1627
Buho,41.62608, -4.76309,1628
Buho,41.6263, -4.76242,1629
Buho,41.62633, -4.76233,1630
Buho,41.6266, -4.76155,1631
Buho,41.62693, -4.7606,1632
Buho,41.62694, -4.76058,1633
Buho,41.62725, -4.75972,1634
Buho,41.6274, -4.75931,1635
Buho,41.62773, -4.75838,1636
Buho,41.62784, -4.75805,1637
Buho,41.62789, -4.75788,1638
Buho,41.62793, -4.75778,1639
Buho,41.62805, -4.75741,1640
Buho,41.62821, -4.75694,1641
Buho,41.62832, -4.75663,1642
Buho,41.6285, -4.75615,1643
Buho,41.62864, -4.75583,1644
Buho,41.62888, -4.75533,1645
Buho,41.62892, -4.75527,1646
Buho,41.62906, -4.75501,1647
Buho,41.62926, -4.7547,1648
Buho,41.62944, -4.75444,1649
Buho,41.62962, -4.7542,1650
Buho,41.62963, -4.75419,1651
Buho,41.62995, -4.75383,1652
Buho,41.6302, -4.75357,1653
Buho,41.63041, -4.75336,1654
Buho,41.63074, -4.75302,1655
Buho,41.6312, -4.75256,1656
Buho,41.63278, -4.75097,1657
Buho,41.63306, -4.75066,1658
Buho,41.63308, -4.75064,1659
Buho,41.63316, -4.75054,1660
Buho,41.63339, -4.75024,1661
Buho,41.6335, -4.7501,1662
Buho,41.63366, -4.74971,1663
Buho,41.63366, -4.74969,1664
Buho,41.63367, -4.74965,1665
Buho,41.63368, -4.74961,1666
Buho,41.63369, -4.74957,1667
Buho,41.63372, -4.74951,1668
Buho,41.63373, -4.74912,1669
Buho,41.63374, -4.7491,1670
Buho,41.63374, -4.74909,1671
Buho,41.63374, -4.74908,1672
Buho,41.63375, -4.74907,1673
Buho,41.63375, -4.74906,1674
Buho,41.63376, -4.74905,1675
Buho,41.63374, -4.74891,1676
Buho,41.63372, -4.74867,1677
Buho,41.63365, -4.74816,1678
Buho,41.63363, -4.74797,1679
Buho,41.63359, -4.74753,1680
Buho,41.63357, -4.74742,1681
Buho,41.63355, -4.74723,1682
Buho,41.63354, -4.74714,1683
Buho,41.63349, -4.74667,1684
Buho,41.63334, -4.74523,1685
Buho,41.63326, -4.74454,1686
Buho,41.63326, -4.74447,1687
Buho,41.63319, -4.74425,1688
Buho,41.63311, -4.74354,1689
Buho,41.63308, -4.7433,1690
Buho,41.63305, -4.74306,1691
Buho,41.633, -4.74259,1692
Buho,41.633, -4.74258,1693
Buho,41.63299, -4.74249,1694
Buho,41.63296, -4.74212,1695
Buho,41.63288, -4.74147,1696
Buho,41.63281, -4.74077,1697
Buho,41.63275, -4.74024,1698
Buho,41.63274, -4.7401,1699
Buho,41.63282, -4.74009,1700
Buho,41.63294, -4.74006,1701
Buho,41.6333, -4.74,1702
Buho,41.63349, -4.73997,1703
Buho,41.63378, -4.73993,1704
Buho,41.63393, -4.7399,1705
Buho,41.63396, -4.7399,1706
Buho,41.6345, -4.73979,1707
Buho,41.63518, -4.73967,1708
Buho,41.63526, -4.73965,1709
Buho,41.63539, -4.73961,1710
Buho,41.63547, -4.73959,1711
Buho,41.63561, -4.73954,1712
Buho,41.63575, -4.73949,1713
Buho,41.63671, -4.73918,1714
Buho,41.63729, -4.73898,1715
Buho,41.6374, -4.73894,1716
Buho,41.63759, -4.73888,1717
Buho,41.63762, -4.73887,1718
Buho,41.63772, -4.73883,1719
Buho,41.63787, -4.73877,1720
Buho,41.6381, -4.73868,1721
Buho,41.6383, -4.7386,1722
Buho,41.63875, -4.73842,1723
Buho,41.63881, -4.73839,1724
Buho,41.63898, -4.73832,1725
Buho,41.63922, -4.73823,1726
Buho,41.6399, -4.73795,1727
Buho,41.6402, -4.73784,1728
Buho,41.6405, -4.73772,1729
Buho,41.64076, -4.73761,1730
Buho,41.64083, -4.73759,1731
Buho,41.64109, -4.73746,1732
Buho,41.64111, -4.73745,1733
Buho,41.64159, -4.73726,1734
Buho,41.64169, -4.73722,1735
Buho,41.64187, -4.73714,1736
Buho,41.64191, -4.73712,1737
Buho,41.64209, -4.73703,1738
Buho,41.64229, -4.73692,1739
Buho,41.64269, -4.73662,1740
Buho,41.64279, -4.73651,1741
Buho,41.64284, -4.73645,1742
Buho,41.64301, -4.73623,1743
Buho,41.64347, -4.73564,1744
Buho,41.64388, -4.73511,1745
Buho,41.644, -4.73494,1746
Buho,41.64406, -4.73485,1747
Buho,41.64431, -4.73454,1748
Buho,41.64456, -4.73422,1749
Buho,41.6448, -4.73392,1750
Buho,41.64495, -4.73372,1751
Buho,41.64508, -4.73354,1752
Buho,41.64565, -4.73286,1753
Buho,41.64638, -4.73193,1754
Buho,41.64652, -4.73177,1755
Buho,41.64705, -4.7311,1756
Buho,41.64718, -4.73094,1757
Buho,41.64723, -4.73089,1758
Buho,41.64725, -4.73087,1759
Buho,41.64727, -4.73086,1760
Buho,41.64729, -4.73085,1761
Buho,41.64732, -4.73086,1762
Buho,41.64736, -4.73087,1763
Buho,41.6478, -4.73152,1764
Buho,41.64815, -4.73203,1765
Buho,41.6485, -4.73256,1766
Buho,41.64861, -4.73272,1767
Buho,41.64867, -4.73278,1768
Buho,41.64872, -4.73283,1769
Buho,41.6488, -4.73289,1770
Buho,41.6489, -4.73293,1771
Buho,41.64895, -4.73294,1772
Buho,41.649, -4.73295,1773
Buho,41.64905, -4.73295,1774
Buho,41.64909, -4.73294,1775
Buho,41.64915, -4.73293,1776
Buho,41.6493, -4.73289,1777
Buho,41.6496, -4.73281,1778
Buho,41.64976, -4.73276,1779
Buho,41.64982, -4.73274,1780
Buho,41.65012, -4.73266,1781
Buho,41.65023, -4.73264,1782
Buho,41.65037, -4.73262,1783
Buho,41.65071, -4.73256,1784
Buho,41.65103, -4.73252,1785
Buho,41.65134, -4.73247,1786
Buho,41.65145, -4.73246,1787
Buho,41.65162, -4.73243,1788
Buho,41.65243, -4.73231,1789
Buho,41.6526, -4.73228,1790
Buho,41.65271, -4.73226,1791
Buho,41.65277, -4.73225,1792
Buho,41.65322, -4.73218,1793
Buho,41.65329, -4.73217,1794
Buho,41.65346, -4.73215,1795
Buho,41.65362, -4.73212,1796
Buho,41.65362, -4.73184,1797
Buho,41.65356, -4.73116,1798
Buho,41.65354, -4.73099,1799
Buho,41.65352, -4.7307,1800
Buho,41.65347, -4.73062,1801
Buho,41.65343, -4.73056,1802
Buho,41.65342, -4.73053,1803
Buho,41.65338, -4.73049,1804
Buho,41.65336, -4.73047,1805
Buho,41.65332, -4.73044,1806
Buho,41.65328, -4.73042,1807
Buho,41.65324, -4.7304,1808
Buho,41.65318, -4.73038,1809
Buho,41.65316, -4.73038,1810
Buho,41.65311, -4.73037,1811
Buho,41.65308, -4.73038,1812
Buho,41.65305, -4.7304,1813
Buho,41.65303, -4.7304,1814
Buho,41.65297, -4.73043,1815
Buho,41.6529, -4.73047,1816
Buho,41.65284, -4.73052,1817
Buho,41.65279, -4.73058,1818
Buho,41.65276, -4.73064,1819
Buho,41.65273, -4.73069,1820
Buho,41.65271, -4.73074,1821
Buho,41.65269, -4.7308,1822
Buho,41.65267, -4.73086,1823
Buho,41.6527, -4.7313,1824
Buho,41.65271, -4.73143,1825
Buho,41.65274, -4.73177,1826
Buho,41.65277, -4.73225,1827
Buho,41.65271, -4.73239,1828
Buho,41.65261, -4.7324,1829
Buho,41.65252, -4.73242,1830
Buho,41.65198, -4.7325,1831
Buho,41.65162, -4.73255,1832
Buho,41.65146, -4.73258,1833
Buho,41.65134, -4.73259,1834
Buho,41.65104, -4.73264,1835
Buho,41.65072, -4.73268,1836
Buho,41.65038, -4.73274,1837
Buho,41.65024, -4.73276,1838
Buho,41.65014, -4.73278,1839
Buho,41.64985, -4.73286,1840
Buho,41.64979, -4.73288,1841
Buho,41.64961, -4.73293,1842
Buho,41.64941, -4.73297,1843
Buho,41.64924, -4.73302,1844
Buho,41.64912, -4.73305,1845
Buho,41.64905, -4.73305,1846
Buho,41.64896, -4.73304,1847
Buho,41.6489, -4.73303,1848
Buho,41.64886, -4.73301,1849
Buho,41.64879, -4.73298,1850
Buho,41.64873, -4.73294,1851
Buho,41.64865, -4.73289,1852
Buho,41.6486, -4.73283,1853
Buho,41.64853, -4.73274,1854
Buho,41.64844, -4.73264,1855
Buho,41.6481, -4.7321,1856
Buho,41.64774, -4.73158,1857
Buho,41.64742, -4.73107,1858
Buho,41.64732, -4.73094,1859
Buho,41.64726, -4.73101,1860
Buho,41.64713, -4.73116,1861
Buho,41.64665, -4.73175,1862
Buho,41.64656, -4.73186,1863
Buho,41.64644, -4.73201,1864
Buho,41.64571, -4.73293,1865
Buho,41.64514, -4.73365,1866
Buho,41.64508, -4.73354,1867
Buho,41.64507, -4.73354,1868
Buho,41.64487, -4.73315,1869
Buho,41.64479, -4.73299,1870
Buho,41.64474, -4.73288,1871
Buho,41.64471, -4.73282,1872
Buho,41.6447, -4.7328,1873
Buho,41.64467, -4.73275,1874
Buho,41.64464, -4.73266,1875
Buho,41.64459, -4.73255,1876
Buho,41.64456, -4.73247,1877
Buho,41.64454, -4.7324,1878
Buho,41.64452, -4.73231,1879
Buho,41.64449, -4.73222,1880
Buho,41.64448, -4.73214,1881
Buho,41.64446, -4.73206,1882
Buho,41.64445, -4.73199,1883
Buho,41.64443, -4.7319,1884
Buho,41.64441, -4.73178,1885
Buho,41.64438, -4.73156,1886
Buho,41.64436, -4.7314,1887
Buho,41.64423, -4.73143,1888
Buho,41.64382, -4.73157,1889
Buho,41.6435, -4.7317,1890
Buho,41.64326, -4.73182,1891
Buho,41.64309, -4.7319,1892
Buho,41.6429, -4.73196,1893
Buho,41.64282, -4.73199,1894
Buho,41.64279, -4.73199,1895
Buho,41.64275, -4.732,1896
Buho,41.64259, -4.73201,1897
Buho,41.64245, -4.73202,1898
Buho,41.64241, -4.73197,1899
Buho,41.64231, -4.73184,1900
Buho,41.6421, -4.73177,1901
Buho,41.64202, -4.73173,1902
Buho,41.64181, -4.73166,1903
Buho,41.64147, -4.73156,1904
Buho,41.64137, -4.73154,1905
Buho,41.641201, -4.731545,1906
Buho,41.64114, -4.7325,1907
Buho,41.641407, -4.732529,1908
Verde_vuelta,41.65106,-4.7199,1
Verde_vuelta,41.65165, -4.71901,2
Verde_vuelta,41.65189, -4.71861,3
Verde_vuelta,41.65213, -4.71832,4
Verde_vuelta,41.65221, -4.71825,5
Verde_vuelta,41.65225, -4.71823,6
Verde_vuelta,41.65236, -4.71821,7
Verde_vuelta,41.65242, -4.71819,8
Verde_vuelta,41.65255, -4.71816,9
Verde_vuelta,41.65284, -4.71806,10
Verde_vuelta,41.65413, -4.71772,11
Verde_vuelta,41.65414, -4.71761,12
Verde_vuelta,41.65419, -4.71739,13
Verde_vuelta,41.65428, -4.71716,14
Verde_vuelta,41.65475, -4.7163,15
Verde_vuelta,41.65607, -4.71373,16
Verde_vuelta,41.65614, -4.71361,17
Verde_vuelta,41.65618, -4.71356,18
Verde_vuelta,41.65636, -4.71348,19
Verde_vuelta,41.65649, -4.71345,20
Verde_vuelta,41.65663, -4.71345,21
Verde_vuelta,41.65673, -4.71347,22
Verde_vuelta,41.65691, -4.71359,23
Verde_vuelta,41.65874, -4.71521,24
Verde_vuelta,41.65896, -4.71542,25
Verde_vuelta,41.65957, -4.71409,26
Verde_vuelta,41.66004, -4.71338,27
Verde_vuelta,41.66025, -4.71302,28
Verde_vuelta,41.66425, -4.70684,29
Verde_vuelta,41.66433, -4.70673,30
Verde_vuelta,41.66477, -4.70603,31
Verde_vuelta,41.665, -4.70563,32
Verde_vuelta,41.66542, -4.705,33
Verde_vuelta,41.6656, -4.70468,34
Verde_vuelta,41.66597, -4.7042,35
Verde_vuelta,41.666, -4.70408,36
Verde_vuelta,41.66606, -4.70398,37
Verde_vuelta,41.66607, -4.70394,38
Verde_vuelta,41.66608, -4.70384,39
Verde_vuelta,41.6661, -4.70376,40
Verde_vuelta,41.66607, -4.70365,41
Verde_vuelta,41.666, -4.70353,42
Verde_vuelta,41.66584, -4.70314,43
Verde_vuelta,41.66526, -4.70242,44
Verde_vuelta,41.66495, -4.70197,45
Verde_vuelta,41.66467, -4.70152,46
Verde_vuelta,41.66285, -4.6983,47
Verde_vuelta,41.66277, -4.69818,48
Verde_vuelta,41.66271, -4.69807,49
Verde_vuelta,41.66196, -4.69695,50
Verde_vuelta,41.66194, -4.69693,51
Verde_vuelta,41.66188, -4.69684,52
Verde_vuelta,41.66132, -4.69611,53
Verde_vuelta,41.66081, -4.69551,54
Verde_vuelta,41.66037, -4.69505,55
Verde_vuelta,41.66027, -4.69497,56
Verde_vuelta,41.66018, -4.69487,57
Verde_vuelta,41.65982, -4.69452,58
Verde_vuelta,41.65946, -4.69423,59
Verde_vuelta,41.6587, -4.69368,60
Verde_vuelta,41.65797, -4.69326,61
Verde_vuelta,41.65792, -4.69324,62
Verde_vuelta,41.65771, -4.69312,63
Verde_vuelta,41.65745, -4.69301,64
Verde_vuelta,41.65727, -4.69292,65
Verde_vuelta,41.65712, -4.69287,66
Verde_vuelta,41.65696, -4.6928,67
Verde_vuelta,41.65674, -4.69272,68
Verde_vuelta,41.65625, -4.69257,69
Verde_vuelta,41.65624, -4.69257,70
Verde_vuelta,41.65608, -4.69252,71
Verde_vuelta,41.65572, -4.69243,72
Verde_vuelta,41.65565, -4.69242,73
Verde_vuelta,41.65553, -4.69239,74
Verde_vuelta,41.65463, -4.69227,75
Verde_vuelta,41.6538, -4.69225,76
Verde_vuelta,41.65344, -4.69227,77
Verde_vuelta,41.65327, -4.69229,78
Verde_vuelta,41.65321, -4.69229,79
Verde_vuelta,41.65317, -4.6923,80
Verde_vuelta,41.65293, -4.69232,81
Verde_vuelta,41.65226, -4.69244,82
Verde_vuelta,41.65215, -4.69247,83
Verde_vuelta,41.65214, -4.69247,84
Verde_vuelta,41.6517, -4.69258,85
Verde_vuelta,41.65138, -4.69268,86
Verde_vuelta,41.65043, -4.69307,87
Verde_vuelta,41.64998, -4.69329,88
Verde_vuelta,41.6494, -4.69363,89
Verde_vuelta,41.64843, -4.69425,90
Verde_vuelta,41.64839, -4.69427,91
Verde_vuelta,41.6455, -4.69611,92
Verde_vuelta,41.64538, -4.6962,93
Verde_vuelta,41.64509, -4.69645,94
Verde_vuelta,41.64483, -4.69672,95
Verde_vuelta,41.64467, -4.69693,96
Verde_vuelta,41.64444, -4.69729,97
Verde_vuelta,41.64421, -4.69779,98
Verde_vuelta,41.64402, -4.69834,99
Verde_vuelta,41.64376, -4.69921,100
Verde_vuelta,41.64353, -4.69986,101
Verde_vuelta,41.6433, -4.70037,102
Verde_vuelta,41.6431, -4.70074,103
Verde_vuelta,41.64288, -4.70108,104
Verde_vuelta,41.64257, -4.70148,105
Verde_vuelta,41.64247, -4.70159,106
Verde_vuelta,41.64245, -4.70162,107
Verde_vuelta,41.64236, -4.7017,108
Verde_vuelta,41.64214, -4.70193,109
Verde_vuelta,41.64198, -4.70207,110
Verde_vuelta,41.64165, -4.70231,111
Verde_vuelta,41.64132, -4.7025,112
Verde_vuelta,41.6413, -4.70252,113
Verde_vuelta,41.64078, -4.70275,114
Verde_vuelta,41.64046, -4.70284,115
Verde_vuelta,41.64035, -4.70286,116
Verde_vuelta,41.64033, -4.70286,117
Verde_vuelta,41.64026, -4.70288,118
Verde_vuelta,41.63997, -4.70292,119
Verde_vuelta,41.6397, -4.70293,120
Verde_vuelta,41.63938, -4.70291,121
Verde_vuelta,41.63898, -4.70285,122
Verde_vuelta,41.63876, -4.70279,123
Verde_vuelta,41.63865, -4.70277,124
Verde_vuelta,41.63853, -4.70273,125
Verde_vuelta,41.63831, -4.70268,126
Verde_vuelta,41.6382, -4.70264,127
Verde_vuelta,41.63644, -4.70214,128
Verde_vuelta,41.63633, -4.70212,129
Verde_vuelta,41.6361, -4.70206,130
Verde_vuelta,41.63599, -4.70205,131
Verde_vuelta,41.63588, -4.70203,132
Verde_vuelta,41.63582, -4.70203,133
Verde_vuelta,41.63578, -4.70202,134
Verde_vuelta,41.63566, -4.70202,135
Verde_vuelta,41.63554, -4.70201,136
Verde_vuelta,41.63521, -4.70204,137
Verde_vuelta,41.63492, -4.70209,138
Verde_vuelta,41.63455, -4.70221,139
Verde_vuelta,41.63423, -4.70236,140
Verde_vuelta,41.63422, -4.70237,141
Verde_vuelta,41.63401, -4.70249,142
Verde_vuelta,41.63362, -4.70279,143
Verde_vuelta,41.63334, -4.70306,144
Verde_vuelta,41.63303, -4.70344,145
Verde_vuelta,41.6329, -4.70394,146
Verde_vuelta,41.6329, -4.70398,147
Verde_vuelta,41.63289, -4.70402,148
Verde_vuelta,41.63286, -4.70409,149
Verde_vuelta,41.63286, -4.70413,150
Verde_vuelta,41.63287, -4.70416,151
Verde_vuelta,41.63287, -4.70425,152
Verde_vuelta,41.63286, -4.70428,153
Verde_vuelta,41.633, -4.7046,154
Verde_vuelta,41.63313, -4.70479,155
Verde_vuelta,41.63333, -4.70496,156
Verde_vuelta,41.63348, -4.70507,157
Verde_vuelta,41.63416, -4.70572,158
Verde_vuelta,41.63436, -4.70593,159
Verde_vuelta,41.63471, -4.70622,160
Verde_vuelta,41.63474, -4.70619,161
Verde_vuelta,41.63476, -4.70618,162
Verde_vuelta,41.63478, -4.70616,163
Verde_vuelta,41.6348, -4.70616,164
Verde_vuelta,41.63482, -4.70615,165
Verde_vuelta,41.63484, -4.70615,166
Verde_vuelta,41.63486, -4.70614,167
Verde_vuelta,41.63487, -4.70614,168
Verde_vuelta,41.63488, -4.70615,169
Verde_vuelta,41.6349, -4.70615,170
Verde_vuelta,41.63497, -4.70618,171
Verde_vuelta,41.63498, -4.7062,172
Verde_vuelta,41.635, -4.70621,173
Verde_vuelta,41.63501, -4.70623,174
Verde_vuelta,41.63502, -4.70624,175
Verde_vuelta,41.63503, -4.70626,176
Verde_vuelta,41.63503, -4.70627,177
Verde_vuelta,41.63504, -4.70628,178
Verde_vuelta,41.63506, -4.70632,179
Verde_vuelta,41.63506, -4.70634,180
Verde_vuelta,41.63507, -4.70637,181
Verde_vuelta,41.63507, -4.70642,182
Verde_vuelta,41.63508, -4.70644,183
Verde_vuelta,41.63507, -4.70647,184
Verde_vuelta,41.63507, -4.70651,185
Verde_vuelta,41.63506, -4.70653,186
Verde_vuelta,41.63506, -4.70655,187
Verde_vuelta,41.63505, -4.70656,188
Verde_vuelta,41.63505, -4.70658,189
Verde_vuelta,41.63504, -4.70659,190
Verde_vuelta,41.63502, -4.70663,191
Verde_vuelta,41.63497, -4.70669,192
Verde_vuelta,41.63491, -4.70672,193
Verde_vuelta,41.63489, -4.70672,194
Verde_vuelta,41.63488, -4.70673,195
Verde_vuelta,41.63466, -4.70706,196
Verde_vuelta,41.63317, -4.71051,197
Verde_vuelta,41.63209, -4.71285,198
Verde_vuelta,41.6321, -4.71285,199
Verde_vuelta,41.6321, -4.71286,200
Verde_vuelta,41.63212, -4.71288,201
Verde_vuelta,41.63212, -4.71289,202
Verde_vuelta,41.63213, -4.71289,203
Verde_vuelta,41.63213, -4.7129,204
Verde_vuelta,41.63214, -4.71291,205
Verde_vuelta,41.63214, -4.71293,206
Verde_vuelta,41.63215, -4.71294,207
Verde_vuelta,41.63215, -4.71305,208
Verde_vuelta,41.63214, -4.71305,209
Verde_vuelta,41.63214, -4.71307,210
Verde_vuelta,41.63213, -4.71308,211
Verde_vuelta,41.63213, -4.71309,212
Verde_vuelta,41.63212, -4.71309,213
Verde_vuelta,41.63212, -4.71311,214
Verde_vuelta,41.63211, -4.71311,215
Verde_vuelta,41.63211, -4.71312,216
Verde_vuelta,41.6321, -4.71313,217
Verde_vuelta,41.63209, -4.71313,218
Verde_vuelta,41.63209, -4.71314,219
Verde_vuelta,41.63208, -4.71314,220
Verde_vuelta,41.63207, -4.71315,221
Verde_vuelta,41.63204, -4.71315,222
Verde_vuelta,41.63204, -4.71316,223
Verde_vuelta,41.63202, -4.71316,224
Verde_vuelta,41.63201, -4.71315,225
Verde_vuelta,41.63199, -4.71315,226
Verde_vuelta,41.63198, -4.71314,227
Verde_vuelta,41.63197, -4.71314,228
Verde_vuelta,41.63196, -4.71313,229
Verde_vuelta,41.63156, -4.71402,230
Verde_vuelta,41.63157, -4.71405,231
Verde_vuelta,41.63158, -4.71411,232
Verde_vuelta,41.63015, -4.71734,233
Verde_vuelta,41.63008, -4.71741,234
Verde_vuelta,41.62953, -4.71859,235
Verde_vuelta,41.62941, -4.71891,236
Verde_vuelta,41.62943, -4.71892,237
Verde_vuelta,41.62949, -4.71898,238
Verde_vuelta,41.62953, -4.71905,239
Verde_vuelta,41.62956, -4.71918,240
Verde_vuelta,41.62956, -4.71923,241
Verde_vuelta,41.62955, -4.71931,242
Verde_vuelta,41.62951, -4.71941,243
Verde_vuelta,41.62909, -4.71908,244
Verde_vuelta,41.62887, -4.71894,245
Verde_vuelta,41.62808, -4.71856,246
Verde_vuelta,41.62681, -4.71806,247
Verde_vuelta,41.62679, -4.71812,248
Verde_vuelta,41.62677, -4.71815,249
Verde_vuelta,41.62675, -4.71817,250
Verde_vuelta,41.62674, -4.7182,251
Verde_vuelta,41.62668, -4.71826,252
Verde_vuelta,41.62664, -4.71826,253
Verde_vuelta,41.62663, -4.71827,254
Verde_vuelta,41.62659, -4.71827,255
Verde_vuelta,41.62655, -4.71826,256
Verde_vuelta,41.62652, -4.71826,257
Verde_vuelta,41.62643, -4.7182,258
Verde_vuelta,41.6264, -4.71817,259
Verde_vuelta,41.62636, -4.71811,260
Verde_vuelta,41.62634, -4.71807,261
Verde_vuelta,41.62631, -4.71794,262
Verde_vuelta,41.62631, -4.71786,263
Verde_vuelta,41.62632, -4.71784,264
Verde_vuelta,41.62632, -4.7178,265
Verde_vuelta,41.62633, -4.71778,266
Verde_vuelta,41.62633, -4.71775,267
Verde_vuelta,41.62634, -4.71774,268
Verde_vuelta,41.62637, -4.71767,269
Verde_vuelta,41.6264, -4.71764,270
Verde_vuelta,41.62642, -4.71761,271
Verde_vuelta,41.62647, -4.71756,272
Verde_vuelta,41.6265, -4.71754,273
Verde_vuelta,41.62653, -4.71753,274
Verde_vuelta,41.62654, -4.71753,275
Verde_vuelta,41.62655, -4.71752,276
Verde_vuelta,41.62658, -4.71752,277
Verde_vuelta,41.62659, -4.71751,278
Verde_vuelta,41.62665, -4.71751,279
Verde_vuelta,41.6267, -4.71753,280
Verde_vuelta,41.62672, -4.71755,281
Verde_vuelta,41.62674, -4.71756,282
Verde_vuelta,41.62676, -4.71758,283
Verde_vuelta,41.62678, -4.71761,284
Verde_vuelta,41.6268, -4.71763,285
Verde_vuelta,41.62681, -4.71766,286
Verde_vuelta,41.62682, -4.71767,287
Verde_vuelta,41.62684, -4.71772,288
Verde_vuelta,41.62684, -4.71775,289
Verde_vuelta,41.62685, -4.71779,290
Verde_vuelta,41.62685, -4.71789,291
Verde_vuelta,41.62684, -4.71794,292
Verde_vuelta,41.62684, -4.71797,293
Verde_vuelta,41.62683, -4.71798,294
Verde_vuelta,41.62683, -4.718,295
Verde_vuelta,41.62682, -4.71801,296
Verde_vuelta,41.62682, -4.71804,297
Verde_vuelta,41.62681, -4.71806,298
Verde_vuelta,41.62448, -4.71714,299
Verde_vuelta,41.62379, -4.71681,300
Verde_vuelta,41.62322, -4.71658,301
Verde_vuelta,41.6232, -4.71658,302
Verde_vuelta,41.62265, -4.71636,303
Verde_vuelta,41.6221, -4.71618,304
Verde_vuelta,41.62183, -4.71615,305
Verde_vuelta,41.62175, -4.71615,306
Verde_vuelta,41.62151, -4.71618,307
Verde_vuelta,41.62105, -4.71628,308
Verde_vuelta,41.62102, -4.71632,309
